seconds,sensor_accX_m_s_,sensor_accY_m_s_,sensor_accZ_m_s_,sensor_gyroX___s_,sensor_gyroY___s_,sensor_gyroZ___s_,sensor_magX__T_,sensor_magY__T_,sensor_magZ__T_,sensor_yaw___,sensor_pitch___,sensor_roll___,label3
0.0,-0.273351341485977,-0.631040811538696,9.67855167388916,0.121951997280121,-0.114329993724823,0.144817993044853,-1101.90002441406,3.90000009536743,-868.500061035156,-2.84082388155538,-0.0279743746400205,0.0648777529399643,ST
0.0333333333333333,-0.266173630952835,-0.620872378349304,9.69111251831055,0.190549999475479,-0.129574000835419,0.274392008781433,-1101.90002441406,4.5,-873.300048828125,-2.84229203233719,-0.0272283933013137,0.0636665789913845,ST
0.0666666666666667,-0.270958751440048,-0.583189368247986,9.65761661529541,0.205793991684914,-0.129574000835419,0.297257989645004,-1101.90002441406,8.10000038146973,-861.300048828125,-2.84394072148504,-0.0277880789291868,0.0600407186123988,ST
0.1,-0.279332756996155,-0.56165623664856,9.6163444519043,0.182927995920181,-0.167683988809586,0.266770005226135,-1111.5,-2.10000014305115,-880.500061035156,-2.84540047462028,-0.0286996129138603,0.0580624108438863,ST
0.133333333333333,-0.244640469551086,-0.590965270996094,9.62890529632568,0.0685980021953583,-0.190549999475479,0.289635986089706,-1106.70007324219,5.70000028610229,-868.500061035156,-2.84700751950885,-0.0251182406911562,0.0611082708145528,ST
0.166666666666667,-0.258995920419693,-0.557469248771667,9.73896408081055,0.114329993724823,-0.243903994560242,0.198172003030777,-1111.5,8.10000038146973,-870.900024414062,-2.84829350963927,-0.0261205368589846,0.0570441173680865,ST
0.2,-0.269164323806763,-0.562852561473846,9.62053108215332,0.228659987449646,-0.25152599811554,0.182927995920181,-1116.30004882812,2.70000004768372,-868.500061035156,-2.84928710810909,-0.0274704604815337,0.0580067933281354,ST
0.233333333333333,-0.252416342496872,-0.567039549350739,9.57686710357666,0.144817993044853,-0.213415995240211,0.182927995920181,-1106.70007324219,6.90000009536743,-858.900024414062,-2.85025561366387,-0.0259929724664086,0.0588548687147813,ST
0.266666666666667,-0.297277063131332,-0.553880393505096,9.69051456451416,0.0914639979600906,-0.137196004390717,0.228659987449646,-1099.5,0.300000011920929,-866.100036621094,-2.85151846955446,-0.0302813598551349,0.0569754731771494,ST
0.3,-0.191405743360519,-0.608909547328949,9.74075794219971,0.0609759986400604,-0.160062000155449,0.221037998795509,-1116.30004882812,0.300000011920929,-858.900024414062,-2.8526822109353,-0.0195510723390714,0.0622195011728622,ST
0.333333333333333,-0.188415035605431,-0.602329969406128,9.60916709899902,0.0228659994900227,-0.3125019967556,0.160062000155449,-1106.70007324219,1.5,-863.700012207031,-2.85365876353388,-0.0190506230856391,0.0625481105658393,ST
0.366666666666667,-0.153722748160362,-0.644798099994659,9.59122276306152,-0.0304879993200302,-0.160062000155449,0.236281991004944,-1104.30004882812,-2.70000004768372,-873.300048828125,-2.85493646989665,-0.0158073329884319,0.0670774290023676,ST
0.4,-0.208751901984215,-0.683677434921265,9.6701774597168,-0.0381099991500378,0.0076219998300075,0.160062000155449,-1121.10009765625,10.5,-863.700012207031,-2.85575036651151,-0.0214437763392943,0.0705689678595336,ST
0.433333333333333,-0.260790348052979,-0.683677434921265,9.71683216094971,0.0685980021953583,0.0533539988100529,0.167683988809586,-1101.90002441406,2.10000014305115,-861.300048828125,-2.85659940691653,-0.0267319566495333,0.0701294435374583,ST
0.466666666666667,-0.270958751440048,-0.666929423809052,9.66658878326416,0.114329993724823,-0.0685980021953583,0.114329993724823,-1109.10009765625,1.5,-873.300048828125,-2.85723716844306,-0.0278205222184999,0.0687182736878339,ST
0.5,-0.333763778209686,-0.639414846897125,9.65701866149902,0.198172003030777,-0.0914639979600906,0.167683988809586,-1113.90002441406,6.30000019073486,-866.100036621094,-2.85819167865608,-0.0341554859150142,0.0658404253651412,ST
0.533333333333333,-0.285314202308655,-0.644199967384338,9.62471866607666,0.0838419944047928,-0.129574000835419,0.205793991684914,-1118.70007324219,5.10000038146973,-866.100036621094,-2.85939338656103,-0.029442220393985,0.0666616528795519,ST
