seconds,sensor_accX_m_s_,sensor_accY_m_s_,sensor_accZ_m_s_,sensor_gyroX____s_,sensor_gyroY____s_,sensor_gyroZ____s_,sensor_magX___T_,sensor_magY___T_,sensor_magZ___T_,sensor_yaw____,sensor_pitch____,sensor_roll____,label5
3.96666666666667,-2.174249649,-2.256195307,8.418264389,-1.463423967,-6.455833912,-3.429899931,-1171.5,-6.900000095,-904.500061,-0.883755858,-0.234459915,0.26384424,ST
4.0,-1.958320141,-2.320196629,8.11859417,-0.998481989,-8.353712082,-4.192100048,-1188.300049,-9.900000572,-902.1000366,-0.874708883,-0.213577088,0.27950618,ST
4.03333333333333,-1.868000507,-2.333355665,8.093472481,-1.021348,-7.911635876,-4.451247692,-1197.900024,-8.700000763,-899.7000122,-0.867706192,-0.203785724,0.282893747,ST
4.06666666666667,-1.486983418,-2.793925762,8.7765522,-2.141782045,-6.547297955,-3.894841909,-1214.700073,-8.100000381,-899.7000122,-0.858103724,-0.152245097,0.309774371,ST
4.1,-0.533543527,-3.228177547,9.85799408,-2.606724024,-4.184477806,-2.500015974,-1214.700073,-7.500000477,-894.9000244,-0.854156034,-0.05295184,0.320128444,ST
4.13333333333333,0.401353925,-3.484781027,10.51954079,-1.42531395,-1.158543944,-0.327746004,-1224.300049,-8.100000381,-899.7000122,-0.854330912,0.030047436,0.322181459,ST
4.16666666666667,0.876279473,-3.185111284,10.78691006,-0.350611985,0.571649969,0.72408998,-1219.5,-8.700000763,-892.500061,-0.854456464,0.072242183,0.290909046,ST
4.2,1.553377271,-3.252701521,10.94003487,0.53354001,0.838419974,1.417691946,-1217.100098,-9.300000191,-897.3000488,-0.858259733,0.127648157,0.288534559,ST
4.23333333333333,2.533135414,-3.484182835,10.6200285,1.661595941,-0.594515979,1.478667974,-1219.5,-6.900000095,-897.3000488,-0.869458393,0.216503536,0.312835863,ST
4.26666666666667,2.861515999,-3.381900311,10.06913853,2.57623601,-0.304879993,2.042695999,-1219.5,-8.700000763,-892.500061,-0.880042794,0.258370991,0.319735429,ST
4.3,2.813664436,-3.198868513,9.232336998,3.27745986,1.23476398,2.865871906,-1217.100098,-8.700000763,-897.3000488,-0.894018581,0.275473773,0.328302947,ST
4.33333333333333,2.052228451,-2.799309015,8.649147034,3.38416791,3.056421995,3.300325871,-1205.100098,-8.700000763,-894.9000244,-0.899619,0.220631625,0.309830092,ST
4.36666666666667,0.308641762,-2.189801455,8.442788124,2.942091942,3.589962006,3.155508041,-1202.700073,-9.900000572,-894.9000244,-0.900508078,0.045404311,0.254361124,ST
4.4,-0.694444001,-2.127594471,8.346487045,2.423795938,3.285081863,3.064043999,-1202.700073,-9.900000572,-897.3000488,-0.908709727,-0.078978981,0.245716274,ST
