seconds,sensor_accX_m_s_,sensor_accY_m_s_,sensor_accZ_m_s_,sensor_gyroX___s_,sensor_gyroY___s_,sensor_gyroZ___s_,sensor_magX__T_,sensor_magY__T_,sensor_magZ__T_,sensor_yaw___,sensor_pitch___,sensor_roll___,label1
0.0,-2.567229748,-1.68257618,8.624025345,-0.045731999,0.693601966,0.396344006,-722.7000122,173.7000122,-1000.500061,-1.86629751,-0.286837815,0.185992025,ST
0.033333333,-2.690447092,-1.79084003,9.248486519,0.060975999,1.257629991,-0.060975999,-715.5,171.3000031,-1010.100037,-1.864374591,-0.281566572,0.190306484,ST
0.066666667,-2.774187088,-1.811176896,8.813038826,0.571649969,0.167683989,-0.076219998,-703.5,176.7000122,-1014.900024,-1.861051151,-0.296177587,0.199695609,ST
0.1,-2.607903242,-1.916450024,8.946424484,0.754577994,1.592997909,0.182927996,-708.3000488,172.5,-1010.100037,-1.857707961,-0.28293825,0.208208203,ST
0.133333333,-2.950639248,-1.660444856,9.438695908,0.975615978,1.501533985,0.213415995,-698.7000122,175.5,-1014.900024,-1.865046511,-0.297639214,0.179700151,ST
0.166666667,-2.945854187,-1.681977987,9.306506157,0.83079797,0.335367978,0.739333987,-713.1000366,177.3000031,-1014.900024,-1.866663834,-0.301853897,0.177473665,ST
0.2,-2.904582262,-1.57191968,8.52413559,0.975615978,0.144817993,0.373477995,-708.3000488,177.9000092,-1014.900024,-1.865981057,-0.319801507,0.17992371,ST
0.233333333,-2.935685635,-1.562349439,8.976331711,0.80793196,0.983237982,0.564027965,-703.5,177.3000031,-1007.700012,-1.868579884,-0.314746066,0.172444145,ST
0.266666667,-3.088212252,-1.54619956,8.879432678,0.487807989,0.213415995,0.640248001,-698.7000122,173.1000061,-1005.300049,-1.86990291,-0.327817277,0.171426128,ST
0.3,-3.234757185,-1.489974141,8.813038826,0.358233988,-0.236281991,0.815553963,-713.1000366,180.3000031,-1010.100037,-1.87286993,-0.343418797,0.1673086,ST
