seconds,sensor_accX_m_s_,sensor_accY_m_s_,sensor_accZ_m_s_,sensor_gyroX___s_,sensor_gyroY___s_,sensor_gyroZ___s_,sensor_magX__T_,sensor_magY__T_,sensor_magZ__T_,sensor_yaw___,sensor_pitch___,sensor_roll___,label2
0.0,3.44769597053528,-1.2238005399704,8.96855545043945,0.221037998795509,0.0457319989800453,0.403965979814529,-1245.90002441406,13.5000009536743,-844.500061035156,-2.94396727817874,0.364032863115207,0.135176742686855,ST
0.0333333333333333,3.38907814025879,-1.24712812900543,9.1450080871582,0.121951997280121,0.0762199983000755,0.236281991004944,-1255.5,12.3000001907349,-834.900024414062,-2.94537398823494,0.352057462399048,0.135459860879854,ST
0.0666666666666667,3.35019874572754,-1.2818204164505,9.1808967590332,0.282013982534409,0.0381099991500378,0.167683988809586,-1250.70007324219,14.1000003814697,-834.900024414062,-2.94761316592691,0.346838144679373,0.138253023821775,ST
0.1,3.25748658180237,-1.28062415122986,9.1802978515625,0.548784017562866,0.396344006061554,0.137196004390717,-1253.10009765625,14.1000003814697,-832.500061035156,-2.94877833381133,0.337493071232725,0.13771014880638,ST
0.133333333333333,3.2646644115448,-1.17714536190033,8.97692966461182,0.655492007732391,0.495429992675781,0.0838419944047928,-1250.70007324219,12.9000005722046,-842.100036621094,-2.94731104999124,0.345038309996329,0.129429179691577,ST
0.166666666666667,3.31131958961487,-1.09101283550262,9.03853797912598,0.594515979290009,0.259148001670837,0.274392008781433,-1257.90002441406,11.7000007629395,-830.100036621094,-2.94616558555161,0.348245001777771,0.119518202343078,ST
0.2,3.04574394226074,-1.0975923538208,9.03435134887695,0.663114011287689,0.0,0.426831990480423,-1248.30004882812,9.30000019073486,-832.500061035156,-2.94980105688504,0.32331996294392,0.119982902154602,ST
0.233333333333333,3.24612188339233,-0.914560616016388,8.87943267822266,0.327746003866196,0.548784017562866,0.556405961513519,-1243.5,12.3000001907349,-844.500061035156,-2.94714679887921,0.347069723179359,0.102858814907518,ST
0.266666666666667,3.33584332466125,-0.82364284992218,8.49781703948975,-0.243903994560242,2.56099200248718,0.289635986089706,-1241.10009765625,12.3000001907349,-832.500061035156,-2.94490300065338,0.367416036114452,0.0972347252024472,ST
0.3,3.70250487327576,-0.485692083835602,9.02717399597168,-2.69056582450867,5.20582580566406,0.922261953353882,-1236.30004882812,7.50000047683716,-846.900024414062,-2.92882491626637,0.379239975433584,0.0599442619965151,ST
0.333333333333333,2.75684094429016,-1.73102581501007,9.20362567901611,-3.49849796295166,5.67076778411865,1.75305998325348,-1231.5,13.5000009536743,-846.900024414062,-2.96940684977413,0.278894652499109,0.188861638384311,ST
0.366666666666667,2.35010361671448,-1.5061240196228,9.45963096618652,-1.35671591758728,5.8536958694458,3.10215401649475,-1224.30004882812,12.9000005722046,-851.700012207031,-2.97127726317079,0.230973909221139,0.161897114678517,ST
0.4,2.36685180664062,-1.84766364097595,9.64505577087402,-0.670735955238342,4.76375007629395,3.04879999160767,-1214.70007324219,11.7000007629395,-858.900024414062,-2.9877823119997,0.227442093660575,0.190492722122251,ST
0.433333333333333,2.15630531311035,-1.98882532119751,9.48714542388916,-0.518296003341675,3.33843588829041,2.34757590293884,-1200.30004882812,15.9000005722046,-858.900024414062,-2.99919846736845,0.212757509857305,0.207678730607898,ST
0.466666666666667,1.93618881702423,-2.14374446868896,9.85859203338623,0.0152439996600151,2.17227005958557,1.92836594581604,-1209.90002441406,13.5000009536743,-861.300048828125,-3.00779796551728,0.185937465971357,0.214377310483058,ST
0.5,1.52406823635101,-2.03488230705261,9.61335372924805,0.670735955238342,1.21951997280121,1.6615959405899,-1185.90002441406,20.7000007629395,-868.500061035156,-3.01429399947945,0.152136474247192,0.207977552192297,ST
0.533333333333333,1.16996765136719,-1.76093292236328,9.65582180023193,1.57013201713562,0.701223969459534,1.72257196903229,-1202.70007324219,15.3000001907349,-870.900024414062,-3.02048640947756,0.117448996943272,0.178445007158495,ST
0.566666666666667,1.07067596912384,-1.64130425453186,9.28975868225098,1.91312193870544,0.282013982534409,1.85214591026306,-1200.30004882812,15.3000001907349,-858.900024414062,-3.03002365586676,0.112120811298011,0.172064040789688,ST
0.6,1.07486295700073,-1.36675667762756,9.0672492980957,2.17989206314087,0.0609759986400604,2.0731840133667,-1195.5,15.3000001907349,-861.300048828125,-3.03895566148982,0.115936761770421,0.146921344681314,ST
0.633333333333333,0.920542061328888,-1.30215728282928,9.31428241729736,0.990859985351562,0.0076219998300075,2.24086785316467,-1195.5,20.7000007629395,-870.900024414062,-3.05102461212984,0.0973565066089161,0.137724730165311,ST
0.666666666666667,1.1478363275528,-1.43434679508209,9.42015361785889,0.396344006061554,0.0838419944047928,2.26373386383057,-1183.5,11.7000007629395,-854.100036621094,-3.06446550397863,0.118632347742927,0.150553347876325,ST
0.7,1.47083353996277,-1.73880159854889,9.72700119018555,0.266770005226135,-0.243903994560242,1.83690190315247,-1197.90002441406,18.3000011444092,-866.100036621094,-3.07755726490707,0.146844116285231,0.176175212084906,ST
0.733333333333333,1.58089184761047,-1.62694883346558,9.69230842590332,0.388722002506256,-0.579271972179413,1.18140995502472,-1188.30004882812,19.5,-854.100036621094,-3.08281895856776,0.159783136242571,0.166260571272558,ST
0.766666666666667,1.62993955612183,-1.63352847099304,9.43032169342041,0.556405961513519,-0.167683988809586,0.87652999162674,-1193.10009765625,20.7000007629395,-875.700012207031,-3.08889080995381,0.16852990999845,0.170717038446121,ST
0.8,1.58448076248169,-1.64369690418243,9.25506591796875,0.434453994035721,0.0838419944047928,0.685979962348938,-1197.90002441406,15.3000001907349,-854.100036621094,-3.09337317375246,0.166693214901526,0.175080973938953,ST
0.833333333333333,1.30873680114746,-1.65147268772125,9.45424747467041,0.419209986925125,0.266770005226135,0.396344006061554,-1195.5,20.1000003814697,-868.500061035156,-3.09504431068817,0.135813928919868,0.172364542642796,ST
0.866666666666667,1.20705246925354,-1.64010798931122,9.3956298828125,0.701223969459534,0.419209986925125,0.137196004390717,-1207.5,16.5,-863.700012207031,-3.09574119916926,0.125415703777354,0.171630311482749,ST
0.9,1.13228464126587,-1.54919028282166,9.31727313995361,0.670735955238342,0.0990860015153885,0.0762199983000755,-1195.5,14.7000007629395,-866.100036621094,-3.09551107037146,0.119289158062467,0.16382348519466,ST
0.933333333333333,1.21064138412476,-1.50074076652527,9.401611328125,0.701223969459534,-0.0304879993200302,0.160062000155449,-1193.10009765625,15.9000005722046,-858.900024414062,-3.09599808163341,0.12629370472241,0.157285444151621,ST
0.966666666666667,1.25490391254425,-1.46485209465027,9.45963096618652,0.564027965068817,-0.434453994035721,0.3125019967556,-1195.5,13.5000009536743,-861.300048828125,-3.09773811997716,0.130890561463779,0.152858087561145,ST
1.0,1.28062415122986,-1.25849282741547,9.37050819396973,0.579271972179413,-0.487807989120483,0.701223969459534,-1209.90002441406,14.7000007629395,-861.300048828125,-3.09944958630812,0.135189093045874,0.133222993169267,ST
1.03333333333333,1.54978847503662,-1.32069969177246,9.2347297668457,0.564027965068817,-0.358233988285065,0.960371971130371,-1197.90002441406,17.7000007629395,-854.100036621094,-3.10620612534507,0.164201099400978,0.141128870849937,ST
1.06666666666667,1.70590376853943,-1.33505511283875,9.32744121551514,0.3125019967556,-0.579271972179413,0.945127964019775,-1195.5,21.9000015258789,-863.700012207031,-3.11181676575363,0.179446910849287,0.141918237603564,ST
1.1,1.78126978874207,-1.53543305397034,9.51765060424805,0.0381099991500378,-0.480185985565186,0.67835795879364,-1190.70007324219,13.5000009536743,-866.100036621094,-3.11883982592127,0.183241261209649,0.159625397827919,ST
1.13333333333333,1.63592100143433,-1.69154834747314,9.61694240570068,-0.0381099991500378,-0.0152439996600151,0.304879993200302,-1195.5,17.7000007629395,-863.700012207031,-3.12283187074873,0.166401325371455,0.173870766209592,ST
1.16666666666667,1.50971281528473,-1.84228038787842,9.65641975402832,-0.0609759986400604,0.754577994346619,-0.0762199983000755,-1202.70007324219,12.9000005722046,-875.700012207031,-3.12395615398571,0.151529730683512,0.188167090503246,ST
1.2,1.1556122303009,-1.80340111255646,9.98659515380859,0.0762199983000755,0.670735955238342,-0.327746003866196,-1197.90002441406,18.3000011444092,-873.300048828125,-3.12033069546704,0.113148220131353,0.178635042104621,ST
1.23333333333333,1.06110560894012,-1.6903520822525,9.37050819396973,0.297257989645004,0.396344006061554,-0.350611984729767,-1209.90002441406,15.3000001907349,-856.500061035156,-3.11827964266307,0.110484294741038,0.177892643153629,ST
1.26666666666667,1.22798752784729,-1.63293027877808,9.08878231048584,0.160062000155449,-0.0990860015153885,-0.175305992364883,-1193.10009765625,15.3000001907349,-870.900024414062,-3.11753390801405,0.131832517609189,0.177465320717977,ST
1.3,1.23157632350922,-1.7423905134201,9.14979267120361,-0.205793991684914,0.0914639979600906,0.327746003866196,-1190.70007324219,17.7000007629395,-851.700012207031,-3.12038468499315,0.131216933899187,0.188302803802542,ST
1.33333333333333,1.15202331542969,-1.83330821990967,9.30291748046875,-0.259148001670837,0.472563982009888,0.396344006061554,-1190.70007324219,19.5,-861.300048828125,-3.12271409465638,0.1201651807116,0.194968180584922,ST
1.36666666666667,1.03000223636627,-1.87517821788788,9.63369083404541,-0.198172003030777,0.190549999475479,0.579271972179413,-1188.30004882812,23.1000003814697,-868.500061035156,-3.12509356101512,0.104482624173454,0.192750796982539,ST
1.4,1.20226740837097,-1.78844749927521,9.48894023895264,0.0533539988100529,-0.350611984729767,0.6250039935112,-1195.5,21.9000015258789,-873.300048828125,-3.12791492668817,0.123732314790741,0.186518657689798,ST
1.43333333333333,1.37034559249878,-1.72743690013885,9.42314434051514,0.259148001670837,-0.556405961513519,0.602137982845306,-1197.90002441406,10.5,-875.700012207031,-3.13105988251335,0.142387295194866,0.181155383220766,ST
1.46666666666667,1.46245956420898,-1.6544634103775,9.3238525390625,0.365855991840363,-0.327746003866196,0.503051996231079,-1205.10009765625,15.3000001907349,-861.300048828125,-3.13331309106941,0.153331885461357,0.175289983473761,ST
1.5,1.49535739421844,-1.69513714313507,9.20242977142334,0.442075997591019,-0.106707997620106,0.434453994035721,-1190.70007324219,22.5,-851.700012207031,-3.13714713553504,0.158420878122868,0.181403677366,ST
1.53333333333333,1.41042113304138,-1.80818617343903,9.6043815612793,0.396344006061554,0.121951997280121,0.160062000155449,-1185.90002441406,11.1000003814697,-861.300048828125,-3.13879514729989,0.143384495859773,0.185348160748305,ST
1.56666666666667,1.27225005626678,-1.78964376449585,9.56071758270264,0.449698001146317,0.228659987449646,-0.0685980021953583,-1197.90002441406,14.7000007629395,-873.300048828125,-3.13839738181608,0.130062644450481,0.184266109588769,ST
1.6,1.10058307647705,-1.85603761672974,9.53081035614014,0.236281991004944,0.190549999475479,-0.205793991684914,-1193.10009765625,16.5,-858.900024414062,-3.13821447880771,0.11308217077966,0.191666994434351,ST
1.63333333333333,1.27165198326111,-1.87039303779602,9.67316818237305,0.0076219998300075,-0.388722002506256,-0.137196004390717,-1183.5,20.7000007629395,-873.300048828125,-3.13782517339409,0.128637942828087,0.190993932169978,ST
1.66666666666667,0.806894838809967,-1.83390629291534,9.55593204498291,0.282013982534409,-0.853663980960846,-0.137196004390717,-1193.10009765625,20.1000003814697,-870.900024414062,-3.1379385318803,0.0849392125429661,0.189149504762684,ST
1.7,1.06888151168823,-1.87278568744659,9.23293495178223,0.495429992675781,-0.335367977619171,0.221037998795509,-1195.5,21.9000015258789,-866.100036621094,-3.14080423853681,0.112958579153984,0.19912923258839,ST
1.73333333333333,1.05811488628387,-1.83809340000153,9.36093711853027,0.762199997901917,-0.6250039935112,-0.0152439996600151,-1173.90002441406,21.9000015258789,-866.100036621094,-3.1411604947089,0.111566800189708,0.192699347332015,ST
1.76666666666667,0.720762252807617,-1.71427774429321,9.58524131774902,0.830797970294952,-0.449698001146317,-0.266770005226135,-1195.5,18.9000015258789,-863.700012207031,-3.13896268590032,0.075403897509882,0.175809234218547,ST
1.8,0.724949300289154,-1.672407746315,9.16833591461182,0.510673999786377,-0.0990860015153885,-0.243903994560242,-1197.90002441406,9.30000019073486,-846.900024414062,-3.1382919445804,0.0778098718718997,0.179405490480205,ST
1.83333333333333,0.557469248771667,-1.54320883750916,9.49551963806152,0.3125019967556,-0.0304879993200302,-0.221037998795509,-1188.30004882812,18.3000011444092,-856.500061035156,-3.13594295096324,0.0583554665197849,0.160882926917489,ST
1.86666666666667,-0.193200185894966,-1.39666378498077,9.30830097198486,0.266770005226135,0.37347799539566,0.647870004177094,-1193.10009765625,11.7000007629395,-875.700012207031,-3.13873779501928,-0.0191667612320961,0.148797928422033,ST
1.9,-0.146545022726059,-1.42657101154327,9.75930118560791,0.0762199983000755,0.891773998737335,1.15092194080353,-1197.90002441406,9.90000057220459,-861.300048828125,3.13915997059018,-0.0167555317792073,0.145088276878219,ST
1.93333333333333,0.201574176549911,-1.39486944675446,9.78621673583984,0.381099998950958,0.335367977619171,0.78506600856781,-1181.10009765625,20.1000003814697,-873.300048828125,3.13536671461362,0.0186264898270759,0.141048173128542,ST
1.96666666666667,0.222509190440178,-1.40683221817017,9.58105373382568,0.67835795879364,0.160062000155449,0.769822001457214,-1183.5,20.1000003814697,-875.700012207031,3.1310344417844,0.0224339497642721,0.144572872576635,ST
2.0,0.200377896428108,-1.28122222423553,8.94522857666016,0.602137982845306,0.37347799539566,0.731711983680725,-1183.5,18.9000015258789,-873.300048828125,3.12745143528822,0.0213709197674857,0.141315618883042,ST
2.03333333333333,0.0460570082068443,-1.20884692668915,9.39742469787598,0.304879993200302,0.525918006896973,0.754577994346619,-1188.30004882812,14.7000007629395,-868.500061035156,3.12409141726864,0.0042595860285885,0.127786824633901,ST
2.06666666666667,-0.080151155591011,-1.23277270793915,9.62770938873291,0.419209986925125,0.304879993200302,0.67835795879364,-1188.30004882812,14.7000007629395,-868.500061035156,3.12061287376558,-0.0086616573313952,0.126635603263456,ST
2.1,0.0837400183081627,-1.17295837402344,9.39682579040527,0.266770005226135,0.487807989120483,0.846041977405548,-1188.30004882812,15.3000001907349,-875.700012207031,3.11657060485257,0.0073667941940757,0.123804175066628,ST
2.13333333333333,0.349913626909256,-1.40324342250824,9.77664661407471,-0.0,0.0304879993200302,0.579271972179413,-1183.5,14.1000003814697,-863.700012207031,3.11323604936779,0.0344608827571758,0.142076895759109,ST
2.16666666666667,0.375633776187897,-1.37393438816071,9.82509613037109,0.0838419944047928,-0.320124000310898,0.0,-1188.30004882812,21.3000011444092,-880.500061035156,3.11309074202758,0.0383173400144915,0.138862909834256,ST
2.2,0.221312895417213,-1.38051402568817,9.82868576049805,0.106707997620106,-0.129574000835419,-0.0304879993200302,-1200.30004882812,15.9000005722046,-856.500061035156,3.11312695883189,0.0228529023072631,0.139347856612893,ST
2.23333333333333,-0.0370848625898361,-1.3320643901825,10.1439065933228,-0.137196004390717,-0.411587983369827,0.266770005226135,-1195.5,9.90000057220459,-868.500061035156,3.11156174917861,-0.0022711915209931,0.131041771509507,ST
2.26666666666667,0.136376604437828,-1.35718643665314,10.2264499664307,0.0990860015153885,-0.205793991684914,0.434453994035721,-1181.10009765625,13.5000009536743,-863.700012207031,3.10889267411005,0.0132292814136103,0.131767637779158,ST
2.3,0.458775669336319,-1.58926582336426,9.53200626373291,-0.129574000835419,-0.0762199983000755,0.137196004390717,-1178.70007324219,14.7000007629395,-885.300048828125,3.10709332136538,0.0469134479236395,0.164840029816082,ST
2.33333333333333,0.373839348554611,-1.1675751209259,9.02298641204834,-1.60824191570282,-0.129574000835419,-0.510673999786377,-1173.90002441406,21.9000015258789,-863.700012207031,3.11159568052854,0.0415252470088664,0.132147412348625,ST
2.36666666666667,0.61847984790802,-2.93508744239807,8.45415306091309,-2.74391984939575,0.358233988285065,-0.99848198890686,-1178.70007324219,16.5,-870.900024414062,3.10687079312407,0.068222045531337,0.333158903946492,ST
2.4,0.420494496822357,-2.19996976852417,8.1485013961792,-0.503051996231079,-0.282013982534409,0.640248000621796,-1183.5,21.3000011444092,-882.900024414062,3.1071004982523,0.0502858007588044,0.265872035917046,ST
2.43333333333333,0.249425619840622,-2.50263023376465,9.81791877746582,-0.175305992364883,-0.46494197845459,1.76068198680878,-1173.90002441406,12.3000001907349,-878.100036621094,3.09771425288297,0.0251649891213984,0.250310793611009,ST
2.46666666666667,0.465355217456818,-2.94884490966797,9.88849925994873,0.243903994560242,-0.792688012123108,2.11129403114319,-1181.10009765625,16.5,-880.500061035156,3.08396384631983,0.0449385381887337,0.288744015083117,ST
2.5,1.01803934574127,-3.1647744178772,10.242600440979,0.594515979290009,-0.670735955238342,1.57013201713562,-1188.30004882812,12.9000005722046,-863.700012207031,3.07371130807375,0.0939564922820293,0.298695776892449,ST
2.53333333333333,1.16518247127533,-3.12589526176453,10.1169900894165,0.975615978240967,-1.34147191047668,1.81403601169586,-1181.10009765625,17.7000007629395,-875.700012207031,3.06119250145827,0.11059895316904,0.298380688009383,ST
2.56666666666667,1.28481113910675,-2.84237551689148,8.67247486114502,2.40092992782593,-0.472563982009888,1.58537602424622,-1185.90002441406,20.7000007629395,-868.500061035156,3.0493134852744,0.139006082766211,0.312520940175069,ST
